window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
185,10.315610105695816,0,44,22569,41,5393.0,0.10786,55.78157473118276,233.4311370967742,193,20,52.0412,235.10440000000003,10.786,20.0,0.0,0.00605052847908041
186,10.416352614328739,0,44,22695,41,5519.0,0.11038,55.755614973262,233.44003155080216,193,20,50.9271,235.0944,11.038,20.0,0.0,0.005763071643695176
187,10.273951315885514,2,44,22823,38,5315.0,0.1063,55.69331702127657,233.44884787234045,195,20,44.0436,235.09750000000003,10.63,20.0,0.20995,0.004781579427570998
188,10.355446618053103,0,44,22951,38,5443.0,0.10886,55.6387222222222,233.45765079365083,195,20,45.374900000000004,235.11260000000001,10.886,20.0,0.0,0.0052330902655135245
189,10.457676620379916,0,44,23079,38,5571.0,0.11141999999999999,55.56236210526314,233.4662168421053,195,20,41.13029999999999,235.0852,11.142,20.0,0.0,0.004383101899572368
190,10.560297623570275,0,44,23207,38,5699.0,0.11398,55.608608376963325,233.4746811518325,195,20,64.39540000000001,235.08289999999997,11.398,20.0,0.0,0.005488117851369242
191,10.64827738236156,1,44,23340,38,5796.0,0.11592000000000001,55.54536041666665,233.48314687500007,196,20,43.465,235.10010000000003,11.592,20.0,0.1051386,0.004817611807795413
192,10.74481343325621,0,44,23473,38,5929.0,0.11858,55.590542487046605,233.49149948186536,196,20,64.2655,235.09520000000003,11.858,20.0,0.0,0.008067166281040934
193,10.850945442240539,0,44,23606,38,6062.0,0.12124,55.64719329896904,233.50006134020626,196,20,66.58080000000001,235.1525,12.124,20.0,0.0,0.006727211202693074
194,10.95733330136153,0,44,23739,38,6195.0,0.12390000000000001,55.68237435897433,233.50830256410262,196,20,62.50749999999999,235.10710000000003,12.39,20.0,0.0,0.006666506807652871
195,10.998797476641583,2,44,23873,38,6221.0,0.12442,55.64442448979589,233.5164459183674,198,20,48.24419999999999,235.1044,12.442,20.0,0.20967,0.005152383207910821
196,11.0850698476678,0,44,24007,38,6355.0,0.12710000000000002,55.615830456852756,233.52457411167518,198,20,50.0114,235.11770000000007,12.71,20.0,0.0,0.0053492383389993625
197,11.192344173785052,0,44,24141,38,6489.0,0.12978,55.61663181818178,233.53259343434348,198,20,55.7745,235.11240000000004,12.978,20.0,0.0,0.005720868925256578
198,11.299577376227687,0,44,24275,38,6623.0,0.13246,55.59879798994971,233.54052613065332,198,20,52.0677,235.1112,13.246,20.0,0.0,0.0058868811384247075
199,10.812213570703623,5,44,24408,37,5948.0,0.11896000000000001,55.61884049999996,233.54854450000005,203,20,59.60730000000001,235.1442000000001,11.896,20.0,0.52546,0.006337853518112208
200,10.865966572406528,0,44,24541,37,6081.0,0.12162,55.62488059701488,233.55636915422892,203,20,56.83290000000001,235.12130000000008,12.162,20.0,0.0,0.005832862032639712
201,10.972460646724754,0,44,24674,37,6214.0,0.12428,55.623696039603914,233.56408168316838,203,20,55.3856,235.11430000000004,12.428,20.0,0.0,0.006303233623772752
202,10.776216587090538,4,44,24806,36,5917.0,0.11834,55.63365172413789,233.5716532019705,207,20,57.644700000000014,235.10109999999995,11.834,20.0,0.4132204,0.0064727354526938055
203,10.180999631256453,4,44,24930,35,5172.0,0.10343999999999999,55.77609117647055,233.57912794117652,211,20,84.6913,235.09649999999996,10.344,20.0,0.41986000000000007,0.007068156282276406
204,10.256665259379261,2,44,25056,36,5293.0,0.10586000000000001,55.849025853658496,233.5865634146342,213,20,70.7277,235.10340000000002,10.586,20.0,0.21035,0.00615129689630446
205,10.336472808057993,0,44,25182,36,5419.0,0.10837999999999999,55.85373543689316,233.5938339805826,213,20,56.8192,235.08430000000004,10.838,20.0,0.0,0.006364040289958424
206,10.231259298971944,4,44,25304,37,5236.0,0.10472,55.86288647342991,233.6011396135266,217,20,57.747999999999976,235.10610000000003,10.472,20.0,0.4147206,0.004936194859714272
207,10.287682274341762,0,44,25426,37,5358.0,0.10715999999999999,55.903553846153805,233.6084961538462,217,20,64.32169999999999,235.1313,10.716,20.0,0.0,0.006411371708807111
208,10.38502198771214,0,44,25548,37,5480.0,0.1096,55.864333014354024,233.6156492822967,217,20,47.7064,235.10349999999994,10.96,20.0,0.0,0.005109938560692345
209,10.482498201432534,0,44,25670,37,5602.0,0.11204,55.77253761904757,233.62280428571432,217,20,36.5873,235.11820000000003,11.204,20.0,0.0,0.004491007162669955
210,10.58000322637157,0,44,25792,37,5724.0,0.11448,55.71150473933644,233.62976303317538,217,20,42.8946,235.0911,11.448,20.0,0.0,0.004016131857849508
211,10.548869296271567,5,44,25924,39,5619.0,0.11238,55.72820990566033,233.63661556603773,222,20,59.25300000000001,235.08250000000004,11.238,20.0,0.5250496,0.005821681357834887
212,10.602151263209104,0,44,26056,39,5751.0,0.11502000000000001,55.80350469483563,233.6435131455399,222,20,71.766,235.1058,11.502,20.0,0.0,0.006756316045520102
213,10.707683058172133,0,44,26188,39,5883.0,0.11766,55.851444859813036,233.65040654205606,222,20,66.06269999999999,235.11870000000005,11.766,20.0,0.0,0.00641529086066018
214,10.813488435726729,0,44,26320,39,6015.0,0.12029999999999999,55.88926558139531,233.65721953488372,222,20,63.982899999999994,235.11520000000002,12.03,20.0,0.0,0.007442178633635234
215,10.918793194276507,0,44,26452,39,6147.0,0.12294000000000001,55.875650462962916,233.66397546296295,222,20,52.94840000000001,235.1165,12.294,20.0,0.0,0.005965971382534447
216,10.696858836216345,4,44,26593,40,5817.0,0.11634,55.86130460829489,233.67061059907832,226,20,52.762600000000006,235.1038,11.634,20.0,0.41960000000000003,0.006494181081718201
217,10.767964014546664,0,44,26734,40,5958.0,0.11916,55.87342477064216,233.67710091743115,226,20,58.50349999999999,235.08549999999997,11.916,20.0,0.0,0.007820072733317343
218,10.880545606982409,0,44,26875,40,6099.0,0.12198,55.87637762557073,233.68356986301367,226,20,56.52009999999999,235.09380000000002,12.198,20.0,0.0,0.006728034912043493
219,10.993579462532159,0,44,27016,40,6240.0,0.12480000000000001,55.856336818181774,233.69000727272726,226,20,51.4674,235.09980000000002,12.48,20.0,0.0,0.007897312660793495
220,11.106501495393593,0,44,27157,40,6381.0,0.12762,55.854204977375524,233.69664660633484,226,20,55.3852,235.15730000000002,12.762,20.0,0.0,0.008507476967955502
221,11.206402640125987,1,44,27299,38,6493.0,0.12986,55.86267117117114,233.70327882882881,227,20,57.7337,235.16900000000004,12.986,20.0,0.1047212,0.007652600629929457
222,11.309484019983197,0,44,27441,38,6635.0,0.13269999999999998,55.90318385650221,233.70974349775784,227,20,64.897,235.1449,13.27,20.0,0.0,0.007420099915982547
223,11.422743992873416,0,44,27583,38,6777.0,0.13554,55.871783482142824,233.71611741071428,227,20,48.8695,235.1375,13.554,20.0,0.0,0.005719964367074652
224,10.489570891620694,5,44,27721,38,5545.0,0.1109,55.84192266666663,233.7224462222222,232,20,49.15310000000001,235.1401,11.09,20.0,0.5247,0.005504458103474504
225,10.547677968079801,0,44,27859,38,5683.0,0.11366,55.86476769911501,233.72852212389378,232,20,61.004900000000006,235.09560000000002,11.366,20.0,0.0,0.006389840399005847
226,10.658169174621193,0,44,27997,38,5821.0,0.11642,55.833245374449305,233.7346110132158,232,20,48.709199999999996,235.11070000000004,11.642,20.0,0.0,0.006845873105967195
