window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
49,137766.88344928602,4,51,7353,49,1288.0,0.5067176678817196,70.26165043753994,277.4782085461939,206,14,96.30114285714286,350.0981428571428,131151.0,280000.0,4195.299999999999,4434.767246430067
50,137498.44049122455,5,51,7508,49,1327.0,0.5275307256158344,70.85753124128566,278.90243975117045,211,14,100.65157142857143,350.114,130914.0,280000.0,5251.366000000001,3038.5194561227254
51,136174.01677254742,4,51,7666,49,1305.0,0.5010644682220206,71.40073531082137,280.27165107463696,215,14,99.10414285714283,350.10142857142864,127547.0,280000.0,4185.5,3683.3338627372304
52,136975.14241246917,5,51,7815,48,1269.0,0.508125619711429,71.98961092490292,281.5892317821236,220,14,102.61114285714288,350.10342857142854,128692.0,280000.0,5248.9,4867.262062345846
53,138443.49741144638,4,51,7977,48,1294.0,0.48259308291438446,72.11105728343647,282.8581005057351,224,14,78.54771428571426,350.10814285714287,133850.0,280000.0,4199.6,2417.6870572320004
54,141130.6421399611,5,51,8154,49,1378.0,0.5174788449403871,72.820682815346,284.5707000769595,229,13,111.14046153846154,377.05107692307683,154891.0,260000.0,5258.4,3242.0106998055385
55,146090.76712902647,3,51,8332,49,1442.0,0.5180030224773354,73.48391238045659,286.2217452678929,232,13,109.96153846153847,377.0292307692307,167770.0,260000.0,3139.4,3344.1356451323077
56,144265.38181973627,4,51,8513,49,1403.0,0.5031496035800445,74.14663456541486,287.81490763161406,236,13,111.25907692307693,377.0319999999999,163222.0,260000.0,4195.200000000001,2785.3090986814364
57,139668.04072084627,5,51,8689,49,1236.0,0.5278273462132471,74.38908516309338,289.35312540454385,241,13,88.20876923076922,377.03153846153845,151632.0,260000.0,5245.700000000001,2453.353604231384
58,137860.96190297854,3,51,8866,49,1259.0,0.5126082537803605,74.63331709644382,290.8389968122895,244,13,88.79876923076924,377.01953846153833,147758.0,260000.0,3143.0,2217.309514892718
